,club,leagueCountry,height,weight,position,games,victories,ties,defeats,goals,yellowCards,yellowReds,redCards,Alpha_3,meanIAT,nIAT,seIAT,meanExp,nExp,seExp,meanRating,yellowRed
170,52,3,182.0,70.0,9,216,75,60,81,0,63,2,2,30,0.340149850247,214430.0,0.000412851637818,0.340149850247,225510.0,0.00222670070328,0.375,2.0
171,74,3,172.0,64.0,10,456,251,74,131,41,50,0,1,30,0.328523334396,5155572.0,0.000187969151566,0.328523334396,5319199.0,0.0011305084972,0.0,0.0
172,69,3,181.0,78.0,12,153,54,52,47,4,24,0,3,30,0.369893594187,80325.0,0.0,0.369893594187,85365.0,0.0,0.25,0.0
173,23,3,182.0,78.0,4,235,80,69,86,17,63,1,0,30,0.369893594187,105315.0,1.31389640371e-18,0.369893594187,111923.0,0.0,0.375,1.0
174,20,3,167.0,70.0,8,103,52,27,24,17,12,0,0,30,0.369893594187,58905.0,0.0,0.369893594187,62601.0,0.0,0.25,0.0
175,52,3,180.0,76.0,10,545,240,148,157,73,41,2,3,30,0.338626431634,721637.0,0.000481329905467,0.338626431634,757093.0,0.00298067088504,0.5,2.0
176,10,3,195.0,85.0,5,41,22,4,15,0,1,0,0,29,0.328603142523,616716.0,0.000182017799758,0.328603142523,646083.0,0.000944213756471,0.125,0.0
177,86,3,181.0,73.0,2,215,96,51,68,71,26,1,4,30,0.340030884221,290463.0,0.000481209203744,0.340030884221,304784.0,0.0029388977968,0.25,1.0
178,86,3,171.0,65.0,11,114,45,28,41,22,22,1,3,30,0.370041094466,77557.0,0.00017358424401,0.370041094466,82434.0,0.0019273611714,0.375,1.0
179,20,3,186.0,78.0,1,130,49,33,48,0,27,0,1,30,0.370536409051,89202.0,7.55328684339e-05,0.370536409051,94846.0,0.000263125773834,0.25,0.0
180,29,3,170.0,69.0,6,249,133,56,60,21,57,1,1,30,0.328453955561,4368948.0,0.000177586176355,0.328453955561,4496837.0,0.000923680382331,0.125,1.0
181,62,3,184.0,80.0,1,115,49,17,49,1,39,1,1,30,0.328122607708,2767556.0,0.00016724358671,0.328122607708,2859301.0,0.000836400238288,0.375,1.0
182,35,3,189.0,87.0,5,76,25,21,30,0,2,0,0,30,0.368539329336,43348.0,6.9672346982e-05,0.368539329336,45972.0,0.00033330960075,0.375,0.0
183,64,3,188.0,87.0,2,185,71,37,77,80,16,0,2,30,0.37033023924,81211.0,0.000271741936318,0.37033023924,86210.0,0.00342646886761,0.25,0.0
184,2,2,191.0,80.0,2,94,29,24,41,27,9,0,1,24,0.34083906167,269575.0,0.000498959616897,0.34083906167,279587.0,0.00340341726633,0.375,0.0
185,89,2,170.0,66.0,4,289,146,59,84,5,65,1,3,24,0.328035124956,6327113.0,0.000146937429374,0.328035124956,6503524.0,0.00082012901907,0.25,1.0
186,66,3,179.0,73.0,2,228,119,50,59,48,24,1,0,30,0.356354298635,151826.0,0.0005107804334,0.356354298635,160301.0,0.00334166736942,0.0,1.0
187,74,3,179.0,72.0,3,57,26,8,23,2,7,0,0,30,0.332408726465,498161.0,0.000438740631307,0.332408726465,520875.0,0.00224049203907,0.25,0.0
188,62,3,177.0,68.0,0,119,40,22,57,14,14,0,0,30,0.341836491318,227051.0,0.000424091649104,0.341836491318,238746.0,0.00206904458121,0.25,0.0
189,45,0,184.0,82.0,6,252,112,67,73,3,17,0,0,29,0.327696907959,1928843.0,0.000167971265863,0.327696907959,2020752.0,0.000840616452702,0.0,0.0
190,70,3,181.0,65.0,12,44,14,11,19,1,15,2,0,30,0.328930572991,2089365.0,0.000149060101128,0.328930572991,2148116.0,0.000447225554842,0.25,2.0
191,61,3,185.0,82.0,1,252,93,63,96,14,52,1,4,30,0.366593164506,103227.0,0.000248559870931,0.366593164506,109242.0,0.00254661411675,0.125,1.0
192,68,3,182.0,77.0,6,132,44,34,54,2,28,2,1,30,0.372594640597,92839.0,0.000360637633331,0.372594640597,98952.0,0.00202707295229,0.0,2.0
193,86,3,172.0,70.0,9,297,153,72,72,6,74,2,1,72,0.329905715234,2618577.0,0.000321831911191,0.329905715234,2701962.0,0.00170549311837,0.25,2.0
194,61,3,182.0,77.0,12,61,20,12,29,0,8,0,0,30,0.358419006597,64319.0,0.000379860552275,0.358419006597,67910.0,0.00266062434229,0.25,0.0
195,86,3,172.0,67.0,6,83,47,15,21,3,6,0,0,30,0.345389276224,146515.0,0.000804132605995,0.345389276224,153220.0,0.00363645153577,0.25,0.0
196,64,3,176.0,68.0,7,82,25,17,40,3,9,0,2,30,0.343037237475,144049.0,0.000441594695585,0.343037237475,151516.0,0.0025985074968,0.25,0.0
197,23,3,181.0,71.0,3,132,61,32,39,9,16,1,0,30,0.369893594187,82110.0,1.31389640371e-18,0.369893594187,87262.0,0.0,0.25,1.0
198,35,3,185.0,80.0,4,284,90,74,120,20,69,2,1,30,0.363695329375,97583.0,0.000237758710312,0.363695329375,103198.0,0.00266152035292,0.25,2.0
199,33,2,192.0,87.0,1,53,22,14,17,2,3,0,0,24,0.33786782852,208933.0,0.000175580053299,0.33786782852,215144.0,0.000796978925469,0.0,0.0
200,42,3,181.308943089,75.0,6,895,376,219,300,29,172,8,8,30,0.340714095412,1172271.0,0.000408031682693,0.340714095412,1228848.0,0.0025681197065,0.306910569106,8.0
201,42,3,172.0,70.0,12,199,75,49,75,26,48,0,1,30,0.364565159257,132250.0,0.000549592892215,0.364565159257,140043.0,0.00301066541913,0.125,0.0
202,65,3,188.0,80.0,12,41,12,12,17,2,8,0,0,30,0.369893594187,39270.0,1.31389640371e-18,0.369893594187,41734.0,0.0,0.125,0.0
203,37,3,179.0,70.0,10,245,85,55,105,19,62,4,1,30,0.337606470091,427297.0,0.000393364853164,0.337606470091,449032.0,0.00246645120269,0.25,4.0
204,52,3,170.0,63.0,2,89,33,22,34,15,8,1,0,30,0.344971486239,169106.0,0.000405160810834,0.344971486239,177901.0,0.00238308744348,0.375,1.0
205,36,1,180.0,76.0,8,301,129,99,73,57,31,0,1,33,0.332256791118,503285.0,0.000289968108589,0.332256791118,526629.0,0.00231744965889,0.5,0.0
206,52,3,183.0,72.0,0,331,170,73,88,100,30,1,1,30,0.328905415535,4943374.0,0.000215569434376,0.328905415535,5098157.0,0.00105508701305,0.625,1.0
207,60,0,186.0,79.0,5,397,227,89,81,0,15,0,3,47,0.328028103324,11007896.0,0.000138574589435,0.328028103324,11329513.0,0.000555770849232,0.125,0.0
208,66,3,186.0,78.0,0,477,303,99,75,154,43,2,0,47,0.328682992288,6606712.0,0.000215566053677,0.328682992288,6801363.0,0.000993366569992,0.0,2.0
209,61,3,176.279069767,74.3023255814,6,69,20,19,30,2,16,1,0,30,0.369893594187,76755.0,0.0,0.369893594187,81571.0,2.54903949414e-18,0.43023255814,1.0
210,26,3,191.0,84.0,5,153,50,42,61,0,14,0,3,30,0.369893594187,74970.0,0.0,0.369893594187,79674.0,2.54903949414e-18,0.25,0.0
211,10,3,178.0,74.0,4,190,118,34,38,15,28,0,0,30,0.328682545931,2480766.0,0.000222922110108,0.328682545931,2558698.0,0.00137105037961,0.25,0.0
212,62,3,185.0,78.0,1,175,68,38,69,10,26,1,2,30,0.369893594187,89250.0,1.31389640371e-18,0.369893594187,94850.0,0.0,0.0,1.0
213,35,3,188.0,75.0,10,264,83,69,112,34,42,0,1,30,0.351280310803,139275.0,0.000376324697095,0.351280310803,146672.0,0.00260111014851,0.125,0.0
214,23,3,166.0,68.0,9,151,60,36,55,3,41,2,0,30,0.36995062474,97800.0,5.68120136715e-05,0.36995062474,103890.0,0.000188504773408,0.25,2.0
215,9,3,191.772151899,86.8987341772,2,578,234,126,218,187,59,3,1,30,0.342681534939,645635.0,0.000517970355429,0.342681534939,677553.0,0.00353013903333,0.0,3.0
216,18,3,182.0,72.0,1,167,63,38,66,9,32,1,1,30,0.364772245363,72009.0,0.000193702591435,0.364772245363,76365.0,0.000755702692264,0.375,1.0
217,45,0,179.0,74.0,3,278,154,59,65,9,48,2,2,29,0.331151751592,1335634.0,0.000270552921074,0.331151751592,1396478.0,0.0016680950876,0.25,2.0
218,58,1,183.0,81.0,6,68,25,17,26,4,7,0,1,33,0.338858350409,120688.0,0.000434779723291,0.338858350409,126029.0,0.00290290907617,0.25,0.0
219,21,0,182.0,75.0,8,53,24,13,16,12,5,0,0,30,0.337911063174,279934.0,0.000316257526122,0.337911063174,292182.0,0.00213460564769,0.25,0.0
220,37,3,186.0,81.0,4,43,17,10,16,1,5,0,0,30,0.369893594187,48195.0,1.31389640371e-18,0.369893594187,51219.0,0.0,0.0,0.0
221,12,2,187.0,80.0,4,257,158,44,55,13,63,6,1,24,0.329714956724,2572018.0,0.000131763576474,0.329714956724,2646091.0,0.000989407833105,0.75,6.0
222,74,3,177.0,68.0,6,76,26,13,37,3,15,2,1,30,0.32779827251,2553321.0,0.000125306162049,0.32779827251,2634988.0,0.000480720915354,0.375,2.0
223,48,0,184.0,77.0,9,425,252,98,75,38,70,2,2,47,0.328393610734,8957406.0,0.000162158332937,0.328393610734,9220271.0,0.000705583746054,0.75,2.0
224,37,3,187.0,80.0,1,158,50,40,68,6,32,1,1,30,0.369893594187,103530.0,0.0,0.369893594187,110026.0,0.0,0.125,1.0
225,74,3,185.0,77.0,2,283,103,70,110,53,26,0,2,30,0.352548271391,131080.0,0.0004811412338,0.352548271391,138057.0,0.00341035324355,0.125,0.0
226,69,3,187.0,83.0,2,149,44,49,56,29,15,2,0,30,0.33207223317,623724.0,0.000629477093177,0.33207223317,654370.0,0.00338520876386,1.0,2.0
227,23,3,176.0,80.0,9,418,186,102,130,2,48,1,1,30,0.346408593381,363288.0,0.000431380827305,0.346408593381,381245.0,0.00285439272763,0.375,1.0
228,35,3,175.0,72.0,6,198,75,43,80,5,50,0,1,30,0.366352929224,66528.0,0.000456504030435,0.366352929224,70617.0,0.00254720997425,0.375,0.0
229,18,3,181.0,78.0,9,191,61,53,77,3,43,1,1,30,0.369893594187,94605.0,1.31389640371e-18,0.369893594187,100541.0,0.0,0.0,1.0
230,69,3,184.0,71.0,1,165,54,52,59,4,28,1,1,30,0.365588669451,96265.0,0.000162105416011,0.365588669451,102070.0,0.00152112358624,0.25,1.0
231,19,3,192.0,81.0,1,2,2,0,0,0,0,0,0,30,0.369893594187,1785.0,0.0,0.369893594187,1897.0,0.0,0.5,0.0
232,23,3,183.0,78.0,1,497,246,128,123,20,140,10,4,30,0.33826954619,843152.0,0.000497355691523,0.33826954619,883311.0,0.00363098668253,0.375,10.0
233,0,2,187.0,87.0,1,92,33,23,36,0,18,0,0,72,0.344747324823,142782.0,0.000763899842153,0.344747324823,149170.0,0.00531335212241,0.5,0.0
234,36,1,177.0,69.0,9,176,83,48,45,5,23,0,1,33,0.34084254765,151692.0,0.000506057589672,0.34084254765,158327.0,0.00448433329628,0.75,0.0
235,64,3,178.0,75.0,1,160,63,33,64,3,30,5,1,30,0.346483226855,168431.0,0.000389243525621,0.346483226855,177564.0,0.00216175857974,0.5,5.0
236,10,3,188.0,80.0,4,221,122,45,54,10,61,2,0,30,0.338296333584,337617.0,0.000433949805108,0.338296333584,354295.0,0.00277055464035,0.375,2.0
237,68,3,181.0,78.0,4,140,67,31,42,1,32,3,1,30,0.36691557787,78402.0,0.000489819511155,0.36691557787,83072.0,0.00257688974159,0.0,3.0
238,61,3,180.0,76.0,4,413,179,86,148,11,93,1,1,30,0.341631152026,395204.0,0.000473837844195,0.341631152026,415089.0,0.00261444417417,0.25,1.0
239,29,3,174.0,74.0,9,128,79,23,26,3,17,0,0,30,0.329076467861,2218864.0,0.000230243452388,0.329076467861,2285294.0,0.00109731225653,0.375,0.0
240,21,0,170.0,61.0,0,368,202,77,89,94,31,0,0,30,0.328099000905,7101650.0,0.000151834324707,0.328099000905,7317270.0,0.000965281506935,0.0,0.0
241,59,1,175.0,73.0,6,408,276,81,51,20,25,0,0,47,0.331501530378,2705717.0,0.000250590501466,0.331501530378,2790771.0,0.00106225775079,0.25,0.0
242,57,1,177.0,71.0,7,286,125,84,77,65,27,1,0,33,0.335678519836,556216.0,0.000434736783981,0.335678519836,580512.0,0.00201840505691,0.625,1.0
243,18,3,177.0,72.0,1,231,75,61,95,9,46,1,3,30,0.368414397795,71110.0,0.000397210317552,0.368414397795,75332.0,0.000854559229292,0.25,1.0
244,35,3,184.0,76.0,6,197,92,37,68,1,40,2,1,30,0.347214883599,151377.0,0.000495925426746,0.347214883599,158992.0,0.00295906276118,0.25,2.0
245,6,0,176.0,69.0,0,412,203,98,111,59,64,2,3,29,0.32877634033,1913413.0,0.000218056091277,0.32877634033,2004700.0,0.00130605766432,0.0,2.0
246,68,3,190.0,79.0,1,216,85,61,70,6,52,4,1,30,0.367866477158,95835.0,0.000168024195799,0.367866477158,101602.0,0.00221222591986,0.125,4.0
247,37,3,178.0,75.0,4,201,73,54,74,19,33,1,0,30,0.369893594187,76755.0,0.0,0.369893594187,81571.0,2.54903949414e-18,0.375,1.0
248,10,3,186.0,76.0,1,254,144,54,56,13,50,4,2,30,0.337228014224,436541.0,0.000430785303139,0.337228014224,457142.0,0.00263171509759,0.5,4.0
249,37,3,185.0,85.0,4,212,83,59,70,7,64,4,1,30,0.36145615548,124721.0,0.000427232447569,0.36145615548,131860.0,0.00356168715469,0.25,4.0
250,66,3,190.0,82.0,2,81,62,11,8,38,14,0,0,30,0.343355132485,165835.0,0.000536501110793,0.343355132485,174231.0,0.00382013092769,0.5,0.0
251,70,3,171.0,70.0,4,428,160,112,156,13,68,1,2,30,0.365102947094,168429.0,0.000219130494233,0.365102947094,178271.0,0.00147756049193,0.25,1.0
252,35,3,189.0,82.0,5,219,78,55,86,0,11,0,2,30,0.35279292301,136565.0,0.000327030571339,0.35279292301,143953.0,0.00177022124934,0.125,0.0
253,9,3,169.0,63.0,11,239,113,50,76,34,38,0,1,30,0.337934452973,434016.0,0.000488264640085,0.337934452973,454684.0,0.00367211213371,0.0,0.0
254,42,3,181.277777778,72.5740740741,3,257,104,56,97,21,65,2,4,30,0.337440951691,637988.0,0.000402485256978,0.337440951691,669546.0,0.00243549309637,0.196759259259,2.0
255,64,3,176.484536082,71.8556701031,7,365,152,86,127,13,69,2,0,30,0.353198015078,271874.0,0.000362830178224,0.353198015078,286504.0,0.00276209990496,0.157216494845,2.0
256,89,2,198.0,89.0,1,331,167,71,93,46,46,0,2,24,0.335095412671,630309.0,0.0003125341356,0.335095412671,655569.0,0.00219524937073,0.625,0.0
257,33,2,180.0,82.0,2,232,104,52,76,65,41,1,1,24,0.337794984776,484855.0,0.00030976398208,0.337794984776,499842.0,0.0023164034243,1.0,1.0
258,49,0,175.0,66.0,11,340,211,64,65,59,27,0,3,29,0.328639092521,3161608.0,0.000216720225177,0.328639092521,3270101.0,0.00112844556908,0.5,0.0
259,18,3,186.0,80.0,6,192,71,42,79,19,31,1,3,30,0.366720566392,129088.0,0.000227904600823,0.366720566392,136776.0,0.00104979452063,0.375,1.0
260,20,3,177.0,70.0,0,151,55,31,65,7,37,0,1,30,0.368966367286,78257.0,0.000144487165043,0.368966367286,83115.0,0.00246062178256,0.5,0.0
261,59,1,181.0,70.0,7,329,129,84,116,89,41,1,1,30,0.336109802676,539404.0,0.000391991599178,0.336109802676,565438.0,0.00207293863215,0.25,1.0
262,18,3,169.0,68.0,2,204,62,58,84,70,16,0,0,30,0.369893594187,92820.0,0.0,0.369893594187,98644.0,0.0,0.125,0.0
263,64,3,178.0,72.0,3,55,17,15,23,0,18,1,0,30,0.340379850505,134435.0,0.000406246528592,0.340379850505,141216.0,0.002128247573,0.25,1.0
264,64,3,171.0,65.0,9,206,79,57,70,4,22,1,2,30,0.351507190905,245483.0,0.000510984770422,0.351507190905,257656.0,0.00299085830292,0.5,1.0
265,23,3,184.0,75.0,2,128,38,39,51,23,19,1,1,30,0.328202241545,4227734.0,0.000200757645037,0.328202241545,4348534.0,0.000947769386397,0.375,1.0
266,18,3,178.0,66.0,9,120,44,28,48,2,27,0,0,30,0.369893594187,76755.0,0.0,0.369893594187,81571.0,2.54903949414e-18,0.25,0.0
267,69,3,175.0,65.0,7,152,39,41,72,2,20,1,0,30,0.366906262905,86289.0,0.000123186393719,0.366906262905,91442.0,0.00090173513567,0.125,1.0
268,21,0,182.0,79.0,4,95,52,25,18,2,20,0,1,30,0.328256640746,2894663.0,0.000179677377108,0.328256640746,2992457.0,0.00100468198954,0.25,0.0
269,23,3,186.0,76.0,1,41,18,12,11,3,11,0,0,30,0.348152532501,91709.0,0.000359595348848,0.348152532501,96682.0,0.00186518270101,0.0,0.0
270,35,3,174.0,70.0,7,88,31,22,35,8,13,1,0,30,0.341828107814,150591.0,0.000496717217369,0.341828107814,158111.0,0.00350723831426,0.25,1.0
271,35,3,174.0,71.0,2,76,33,22,21,24,7,0,0,30,0.338414444569,210470.0,0.000680650521554,0.338414444569,220745.0,0.0030365587039,0.375,0.0
272,70,3,172.0,70.0,12,158,57,36,65,23,10,0,0,30,0.369893594187,89250.0,1.31389640371e-18,0.369893594187,94850.0,0.0,0.25,0.0
273,42,3,173.0,73.0,4,157,70,32,55,3,40,3,1,30,0.367576130981,106954.0,0.000304083766199,0.367576130981,113389.0,0.00199442090314,0.25,3.0
274,74,3,184.0,83.0,5,368,185,73,110,1,36,0,2,30,0.336636390647,609109.0,0.000437893018089,0.336636390647,638624.0,0.00298424626625,0.375,0.0
275,70,3,175.0,77.0,6,210,72,58,80,0,71,1,1,30,0.369893594187,83895.0,1.31389640371e-18,0.369893594187,89159.0,0.0,0.0,1.0
276,86,3,180.0,74.0,4,236,104,54,78,22,52,1,0,30,0.329975587428,1152194.0,0.000337845863119,0.329975587428,1207276.0,0.00197527302628,0.375,1.0
277,21,0,182.0,76.0,9,297,194,53,50,2,22,0,0,29,0.329302341752,1424176.0,0.000275308178609,0.329302341752,1490823.0,0.00189170505878,0.5,0.0
278,64,3,188.0,86.0,1,180,60,49,71,12,28,3,1,72,0.34389170634,247776.0,0.000595129257583,0.34389170634,259747.0,0.00370829591958,0.75,3.0
279,29,3,169.0,64.0,11,301,221,46,34,99,23,0,0,30,0.329143790232,2358692.0,0.000255332394041,0.329143790232,2430831.0,0.00154396701326,0.125,0.0
280,35,3,183.0,72.0,10,197,70,40,87,30,35,1,1,30,0.344246941673,160843.0,0.00041597151595,0.344246941673,169237.0,0.00200636852189,0.25,1.0
281,42,3,174.0,72.0,9,221,78,57,86,5,43,4,3,30,0.353656477836,156228.0,0.000365381380795,0.353656477836,164551.0,0.00235007448554,0.25,4.0
282,10,3,189.0,79.0,2,43,10,18,15,3,2,0,0,30,0.347056609535,91401.0,0.000383615488125,0.347056609535,96516.0,0.00182518711743,0.25,0.0
283,42,3,175.0,72.0,11,162,57,41,64,23,30,0,0,30,0.363760531125,96378.0,0.000499354342552,0.363760531125,101780.0,0.00354292771383,0.5,0.0
284,66,3,188.0,81.0,1,342,231,52,59,15,86,4,3,30,0.329933521143,2495579.0,0.000272354673423,0.329933521143,2573329.0,0.00128073566522,0.25,4.0
285,45,0,188.0,92.0,5,640,335,157,148,0,25,0,2,29,0.329352702812,3671626.0,0.000251238067471,0.329352702812,3805574.0,0.00147747120233,0.25,0.0
286,69,3,181.0,73.0,6,199,75,59,65,1,33,2,0,30,0.369893594187,85680.0,0.0,0.369893594187,91056.0,0.0,0.25,2.0
287,61,3,185.0,78.0,3,120,44,31,45,3,30,0,0,30,0.369893594187,41055.0,1.31389640371e-18,0.369893594187,43631.0,0.0,0.125,0.0
288,29,3,185.0,82.0,5,217,107,41,69,0,17,0,1,30,0.337756945428,419557.0,0.0003967406884,0.337756945428,440423.0,0.00239423565798,0.0,0.0
289,29,3,192.0,85.0,1,378,266,71,41,29,77,4,4,30,0.328473090558,4765404.0,0.000201664255336,0.328473090558,4911902.0,0.00105144384738,0.0,4.0
290,93,0,184.0,77.0,1,59,19,12,28,1,12,0,1,30,0.329519937431,719211.0,0.000267651376397,0.329519937431,753810.0,0.00158025637432,0.0,0.0
291,62,3,174.0,69.0,0,210,81,47,82,53,46,0,0,30,0.369893594187,87465.0,0.0,0.369893594187,92953.0,0.0,0.0,0.0
292,23,3,172.0,66.0,8,123,35,37,51,18,14,2,0,30,0.375485780368,67881.0,0.000380336629072,0.375485780368,71770.0,0.00258713745178,0.0,2.0
293,64,3,170.0,63.0,0,69,23,14,32,5,3,1,0,29,0.329136138507,761554.0,0.000258122421337,0.329136138507,798029.0,0.00158876765057,0.5,1.0
294,10,3,181.0,72.0,12,53,24,5,24,0,21,0,0,30,0.343186287229,173222.0,0.000469308740025,0.343186287229,182238.0,0.00284401760582,0.0,0.0
295,29,3,178.0,80.0,1,639,413,131,95,20,117,2,1,30,0.3383801606,867131.0,0.000459171492078,0.3383801606,907521.0,0.0031061159744,0.0,2.0
296,18,3,179.0,73.0,4,441,145,111,185,24,144,3,3,30,0.353330958679,154841.0,0.00038389301013,0.353330958679,163081.0,0.00208071065535,0.25,3.0
297,35,3,183.0,72.0,6,162,52,41,69,4,46,2,1,30,0.368036095113,63998.0,0.000413389164102,0.368036095113,67910.0,0.000962218261755,0.375,2.0
298,49,0,173.0,80.0,9,168,112,25,31,6,32,2,1,29,0.327573704744,2982779.0,0.000178229828836,0.327573704744,3083738.0,0.000810078657799,0.25,2.0
299,12,2,172.0,67.0571428571,9,458,243,92,123,39,100,2,3,30,0.341652577647,683190.0,0.000501357069869,0.341652577647,713689.0,0.00280619873388,0.407142857143,2.0
300,9,3,181.0,68.0,1,43,19,12,12,0,2,1,0,30,0.349193888763,105234.0,0.000400236391744,0.349193888763,110668.0,0.00298329454009,0.625,1.0
301,21,0,180.0,64.0,3,326,195,60,71,49,72,7,0,29,0.328573604181,5017291.0,0.000205791841173,0.328573604181,5172994.0,0.00114690122185,1.0,7.0
302,93,0,188.0,82.0,1,212,76,48,88,14,38,2,2,30,0.32952594971,1055476.0,0.000247498528534,0.32952594971,1106563.0,0.00128332602036,0.25,2.0
303,9,3,196.0,86.0,5,20,5,11,4,0,1,0,0,30,0.365588371085,35694.0,0.000519941387948,0.365588371085,37730.0,0.00124414938334,0.0,0.0
304,66,3,190.0,82.0,1,388,239,70,79,9,68,1,3,30,0.330280308483,2412771.0,0.000311371318327,0.330280308483,2487446.0,0.00180502815127,0.0,1.0
305,10,3,183.0,81.0,0,401,210,84,107,59,105,3,3,30,0.337260499281,651189.0,0.000403163845586,0.337260499281,682035.0,0.00264507485661,0.125,3.0
306,26,3,183.0,74.0,1,89,23,25,41,0,12,0,1,30,0.369893594187,37485.0,0.0,0.369893594187,39837.0,0.0,0.25,0.0
307,52,3,183.0,74.0,7,90,37,15,38,6,18,1,0,30,0.32817768733,2022103.0,0.000143321220826,0.32817768733,2078555.0,0.000440662824548,0.25,1.0
308,74,3,176.0,73.0,7,507,245,121,141,80,75,5,5,30,0.332859908285,1275651.0,0.000399776787369,0.332859908285,1336354.0,0.00236101009047,0.125,5.0
309,66,3,182.0,79.0,1,420,278,87,55,19,82,3,1,33,0.331416108205,1320777.0,0.000289868325808,0.331416108205,1382210.0,0.00166942176885,0.25,3.0
310,86,3,183.0,80.0,1,242,100,63,79,21,50,7,4,24,0.336490787003,713093.0,0.000454304455981,0.336490787003,743992.0,0.00303325586312,0.25,7.0
311,92,0,188.0,79.0,8,183,63,45,75,41,13,0,0,29,0.326897762129,2765948.0,6.83020182584e-05,0.326897762129,2897165.0,0.000354278157402,0.625,0.0
312,18,3,185.0,76.0,5,139,35,37,67,0,9,0,1,30,0.369893594187,66045.0,0.0,0.369893594187,70189.0,0.0,0.0,0.0
313,23,3,187.0,84.0,2,304,113,75,116,67,39,3,0,30,0.355584306543,164346.0,0.000323705634433,0.355584306543,173439.0,0.00190195079412,0.0,3.0
314,70,3,187.678571429,76.7857142857,5,305,123,60,122,0,39,0,1,30,0.344682271361,418121.0,0.00050602976455,0.344682271361,439486.0,0.00295494045407,0.223214285714,0.0
315,2,2,180.0,76.0,0,116,37,30,49,38,19,0,0,24,0.336628162643,201474.0,0.0,0.336628162643,207324.0,0.0,0.5,0.0
316,20,3,178.0,76.0,7,190,74,45,71,6,37,5,0,30,0.369893594187,91035.0,0.0,0.369893594187,96747.0,0.0,0.25,5.0
317,23,3,192.0,85.0,1,54,22,13,19,0,14,0,0,72,0.328199073601,2032312.0,0.000218661304255,0.328199073601,2088507.0,0.00112869946513,0.375,0.0
318,70,3,187.0,88.0,4,344,135,81,128,38,61,1,3,33,0.337033268641,566228.0,0.000617095611941,0.337033268641,593269.0,0.00353791446022,0.75,1.0
319,18,3,187.0,83.0,1,173,59,47,67,7,42,3,0,30,0.35225665303,167623.0,0.000330499922304,0.35225665303,176624.0,0.0018874099041,0.0,3.0
320,64,3,172.0,69.0,11,346,120,87,139,123,29,0,1,30,0.357309067538,188695.0,0.000327942741055,0.357309067538,199084.0,0.00295206380295,0.25,0.0
321,42,3,171.0,72.0,10,81,33,18,30,7,14,0,0,30,0.352860105935,76095.0,0.00105099924386,0.352860105935,80025.0,0.00532081161078,0.75,0.0
322,61,3,190.0,87.0,5,61,19,16,26,0,5,0,0,30,0.369893594187,53550.0,0.0,0.369893594187,56910.0,0.0,0.625,0.0
323,68,3,182.0,68.0,3,93,43,24,26,4,10,0,0,30,0.347914117095,104622.0,0.000498368845671,0.347914117095,110058.0,0.00266101232875,0.0,0.0
324,64,3,178.0,72.0,4,111,37,34,40,1,46,1,0,30,0.348272027803,91309.0,0.000377965320468,0.348272027803,96312.0,0.00192803791111,0.25,1.0
325,26,3,181.0,73.0,2,82,24,23,35,7,11,0,0,30,0.330405138453,630667.0,0.0003956777192,0.330405138453,660955.0,0.00214841852576,0.5,0.0
326,86,3,175.0,70.0,6,8,4,1,3,0,0,0,0,30,0.354643088125,20752.0,0.000267790144594,0.354643088125,21697.0,0.00191216595297,0.25,0.0
327,64,3,178.0,70.0,0,189,72,48,69,30,42,1,0,30,0.347474959068,183184.0,0.000421191580457,0.347474959068,193063.0,0.00322567130526,0.25,1.0
328,20,3,187.0,83.0,1,151,67,36,48,6,33,1,2,30,0.369893594187,74970.0,0.0,0.369893594187,79674.0,2.54903949414e-18,0.25,1.0
329,9,3,186.0,77.0,1,180,84,37,59,20,44,0,1,30,0.344576854823,185014.0,0.000525739358806,0.344576854823,194336.0,0.00362772776204,0.0,0.0
